Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month,Year,Name,Organiser,Long description,Highlighted,Is official masterdata (in #{lang}),Attachments
Azure Fundamentals,int:Charles Ellis,int:Senior Data Platform Engineer,charles.ellis@example.com,charlesellis,ext_afa87769,afa87769,cv_afa87769,709.896.9308x48872,794.227.8816,1978,Data Engineering,United Kingdom,Polish,c1cc8e95,f251134a,2026-03-26,2026-03-27,6,2019,Azure Fundamentals,Internal,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Charles Ellis,int:Senior Data Platform Engineer,charles.ellis@example.com,charlesellis,ext_afa87769,afa87769,cv_afa87769,709.896.9308x48872,794.227.8816,1978,Data Engineering,United Kingdom,Polish,026a21ee,7f32a4b3,2024-07-13,2024-10-26,10,2024,AWS Solutions Architect,Microsoft,,False,int:No,certificate.pdf
AWS Solutions Architect,int:Charles Ellis,int:Senior Data Platform Engineer,charles.ellis@example.com,charlesellis,ext_afa87769,afa87769,cv_afa87769,709.896.9308x48872,794.227.8816,1978,Data Engineering,United Kingdom,Polish,47b9f554,d8829150,2025-03-29,2025-04-30,2,2023,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Charles Ellis,int:Senior Data Platform Engineer,charles.ellis@example.com,charlesellis,ext_afa87769,afa87769,cv_afa87769,709.896.9308x48872,794.227.8816,1978,Data Engineering,United Kingdom,Polish,6398bb60,f1763393,2025-06-19,2025-04-23,7,2019,AWS Solutions Architect,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Charles Ellis,int:Senior Data Platform Engineer,charles.ellis@example.com,charlesellis,ext_afa87769,afa87769,cv_afa87769,709.896.9308x48872,794.227.8816,1978,Data Engineering,United Kingdom,Polish,dd9613ae,586ead8b,2024-08-11,2025-05-18,9,2018,Databricks Lakehouse,AWS,Intensive 3-day workshop.,True,int:No,
Power BI,int:Yolanda Ferrell,int:Senior Analytics Engineer,yolanda.ferrell@example.com,yolandaferrell,ext_6300b7d3,6300b7d3,cv_6300b7d3,+1-239-528-2722x99275,001-273-214-5303x85677,1976,Data Engineering,USA,British,b14bc558,2031f8b1,2025-02-12,2025-11-17,3,2024,Power BI,Databricks,,True,int:Yes,certificate.pdf
SQL Advanced,int:Joseph Mahoney,int:Consultant Cloud Architect,joseph.mahoney@example.com,josephmahoney,ext_a150c29e,a150c29e,cv_a150c29e,384-532-2259,(451)477-7392x60302,1968,Architecture,Slovenia,British,8a8e100c,88b518cd,2025-08-02,2025-08-14,8,2018,SQL Advanced,Udemy,Intensive 3-day workshop.,False,int:No,certificate.pdf
Databricks Lakehouse,int:Joseph Mahoney,int:Consultant Cloud Architect,joseph.mahoney@example.com,josephmahoney,ext_a150c29e,a150c29e,cv_a150c29e,384-532-2259,(451)477-7392x60302,1968,Architecture,Slovenia,British,9edd7826,c4efcaf0,2024-09-14,2024-06-04,12,2024,Databricks Lakehouse,Internal,Intensive 3-day workshop.,False,int:No,
Azure Fundamentals,int:Joseph Mahoney,int:Consultant Cloud Architect,joseph.mahoney@example.com,josephmahoney,ext_a150c29e,a150c29e,cv_a150c29e,384-532-2259,(451)477-7392x60302,1968,Architecture,Slovenia,British,dbd3e2f3,d387546b,2026-03-27,2024-12-08,1,2019,Azure Fundamentals,AWS,Intensive 3-day workshop.,False,int:No,certificate.pdf
Power BI,int:Joseph Mahoney,int:Consultant Cloud Architect,joseph.mahoney@example.com,josephmahoney,ext_a150c29e,a150c29e,cv_a150c29e,384-532-2259,(451)477-7392x60302,1968,Architecture,Slovenia,British,3c1b679a,5599dc44,2025-04-09,2025-12-06,9,2023,Power BI,Databricks,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Nicole Suarez,int:Principal Oracle Engineer,nicole.suarez@mail.test,nicolesuarez,ext_f4de5ca8,f4de5ca8,cv_f4de5ca8,+1-280-692-0242x8699,437-497-7236,1982,Cloud Engineering,Australia,Norwegian,d7d80b3e,8eff2231,2025-01-09,2026-01-15,10,2019,SQL Advanced,Microsoft,Intensive 3-day workshop.,False,int:No,certificate.pdf
Power BI,int:Nicole Suarez,int:Principal Oracle Engineer,nicole.suarez@mail.test,nicolesuarez,ext_f4de5ca8,f4de5ca8,cv_f4de5ca8,+1-280-692-0242x8699,437-497-7236,1982,Cloud Engineering,Australia,Norwegian,1d9a2c52,0afa7182,2024-06-04,2025-08-22,9,2021,Power BI,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Nicole Suarez,int:Principal Oracle Engineer,nicole.suarez@mail.test,nicolesuarez,ext_f4de5ca8,f4de5ca8,cv_f4de5ca8,+1-280-692-0242x8699,437-497-7236,1982,Cloud Engineering,Australia,Norwegian,112bc276,6bfe2fe2,2025-09-02,2025-02-16,1,2024,Databricks Lakehouse,Coursera,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Nicole Suarez,int:Principal Oracle Engineer,nicole.suarez@mail.test,nicolesuarez,ext_f4de5ca8,f4de5ca8,cv_f4de5ca8,+1-280-692-0242x8699,437-497-7236,1982,Cloud Engineering,Australia,Norwegian,655d415b,7331f69f,2025-07-20,2024-05-13,10,2021,SQL Advanced,Microsoft,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Nicole Suarez,int:Principal Oracle Engineer,nicole.suarez@mail.test,nicolesuarez,ext_f4de5ca8,f4de5ca8,cv_f4de5ca8,+1-280-692-0242x8699,437-497-7236,1982,Cloud Engineering,Australia,Norwegian,e55892e8,e5749fab,2025-04-06,2026-02-12,2,2024,AWS Solutions Architect,Coursera,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Power BI,int:Nicole Suarez,int:Principal Oracle Engineer,nicole.suarez@mail.test,nicolesuarez,ext_f4de5ca8,f4de5ca8,cv_f4de5ca8,+1-280-692-0242x8699,437-497-7236,1982,Cloud Engineering,Australia,Norwegian,e9351f98,4d1cabbe,2024-08-28,2025-01-23,12,2024,Power BI,Microsoft,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Mike Moore,int:Associate Python Developer,mike.moore@mail.test,mikemoore,ext_5da5dfaf,5da5dfaf,cv_5da5dfaf,+1-484-325-7991x366,9382862912,1989,Data Engineering,USA,Danish,32ab6e65,6fa6231b,2024-07-03,2025-07-24,7,2021,SQL Advanced,Microsoft,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Mike Moore,int:Associate Python Developer,mike.moore@mail.test,mikemoore,ext_5da5dfaf,5da5dfaf,cv_5da5dfaf,+1-484-325-7991x366,9382862912,1989,Data Engineering,USA,Danish,ba76f0d2,84ae8c86,2024-12-04,2024-12-04,2,2019,SQL Advanced,Coursera,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Martha Warner,int:Principal MLOps Engineer,martha.warner@example.org,marthawarner,ext_11603566,11603566,cv_11603566,+1-881-817-2980,(408)663-7659x916,2002,Data Engineering,United Kingdom,British,de8552dd,9027b45a,2025-10-25,2026-01-26,8,2022,SQL Advanced,Coursera,Intensive 3-day workshop.,True,int:No,certificate.pdf
Azure Fundamentals,int:Martha Warner,int:Principal MLOps Engineer,martha.warner@example.org,marthawarner,ext_11603566,11603566,cv_11603566,+1-881-817-2980,(408)663-7659x916,2002,Data Engineering,United Kingdom,British,20eedc46,ca22371a,2026-02-22,2024-12-08,10,2025,Azure Fundamentals,AWS,Intensive 3-day workshop.,False,int:Yes,
AWS Solutions Architect,int:Martha Warner,int:Principal MLOps Engineer,martha.warner@example.org,marthawarner,ext_11603566,11603566,cv_11603566,+1-881-817-2980,(408)663-7659x916,2002,Data Engineering,United Kingdom,British,e6bd4c6c,2df804a4,2024-09-26,2024-10-18,4,2024,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Martha Warner,int:Principal MLOps Engineer,martha.warner@example.org,marthawarner,ext_11603566,11603566,cv_11603566,+1-881-817-2980,(408)663-7659x916,2002,Data Engineering,United Kingdom,British,6f15c717,492b710c,2025-04-04,2025-03-12,11,2025,AWS Solutions Architect,Coursera,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Martha Warner,int:Principal MLOps Engineer,martha.warner@example.org,marthawarner,ext_11603566,11603566,cv_11603566,+1-881-817-2980,(408)663-7659x916,2002,Data Engineering,United Kingdom,British,1ccf8047,02be65d5,2025-11-15,2025-03-24,5,2020,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,False,int:Yes,
SQL Advanced,int:Cheryl Archer,int:Principal Solution Architect,cheryl.archer@example.com,cherylarcher,ext_886c1ea3,886c1ea3,cv_886c1ea3,331.249.8643x0098,(735)665-1269x4486,1973,Architecture,United Kingdom,Norwegian,50be8e56,ba451981,2026-01-28,2024-07-09,2,2020,SQL Advanced,Coursera,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Power BI,int:Destiny Smith,int:Principal DevOps Engineer,destiny.smith@mail.test,destinysmith,ext_5e9e5de3,5e9e5de3,cv_5e9e5de3,+1-763-868-8725x88744,001-221-437-2138x6589,1998,Cloud Engineering,Australia,Swedish,7699a5b9,6fca4111,2025-11-13,2024-12-01,1,2021,Power BI,Microsoft,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Destiny Smith,int:Principal DevOps Engineer,destiny.smith@mail.test,destinysmith,ext_5e9e5de3,5e9e5de3,cv_5e9e5de3,+1-763-868-8725x88744,001-221-437-2138x6589,1998,Cloud Engineering,Australia,Swedish,2f9a0557,40534a52,2025-11-15,2024-11-08,6,2020,SQL Advanced,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Lisa Evans,int:Senior Databricks Engineer,lisa.evans@mail.test,lisaevans,ext_7ef9cf65,7ef9cf65,cv_7ef9cf65,(201)827-9611x4351,(598)249-0277x0384,1982,Data Engineering,United Kingdom,British,28a2e88b,f7726f6b,2024-05-13,2024-10-20,2,2022,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
SQL Advanced,int:Lisa Evans,int:Senior Databricks Engineer,lisa.evans@mail.test,lisaevans,ext_7ef9cf65,7ef9cf65,cv_7ef9cf65,(201)827-9611x4351,(598)249-0277x0384,1982,Data Engineering,United Kingdom,British,4ab8773b,9577c07b,2025-09-18,2024-10-17,5,2023,SQL Advanced,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Lisa Evans,int:Senior Databricks Engineer,lisa.evans@mail.test,lisaevans,ext_7ef9cf65,7ef9cf65,cv_7ef9cf65,(201)827-9611x4351,(598)249-0277x0384,1982,Data Engineering,United Kingdom,British,4b44eef2,48a66ec8,2024-04-29,2026-03-06,5,2018,Databricks Lakehouse,AWS,Intensive 3-day workshop.,True,int:No,
SQL Advanced,int:Lisa Evans,int:Senior Databricks Engineer,lisa.evans@mail.test,lisaevans,ext_7ef9cf65,7ef9cf65,cv_7ef9cf65,(201)827-9611x4351,(598)249-0277x0384,1982,Data Engineering,United Kingdom,British,ab6a5d43,504ad463,2026-01-16,2025-03-23,8,2020,SQL Advanced,AWS,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Lisa Evans,int:Senior Databricks Engineer,lisa.evans@mail.test,lisaevans,ext_7ef9cf65,7ef9cf65,cv_7ef9cf65,(201)827-9611x4351,(598)249-0277x0384,1982,Data Engineering,United Kingdom,British,993614df,d50131d7,2025-05-13,2025-07-18,1,2018,Azure Fundamentals,Databricks,,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Elizabeth Mcmillan,int:Principal Python Developer,elizabeth.mcmillan@example.org,elizabethmcmillan,ext_1d574941,1d574941,cv_1d574941,+1-688-839-2053x021,(766)793-8011x848,2001,Data Engineering,India,Norwegian,70281ca2,7b6dc166,2025-08-20,2025-10-26,5,2020,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Elizabeth Mcmillan,int:Principal Python Developer,elizabeth.mcmillan@example.org,elizabethmcmillan,ext_1d574941,1d574941,cv_1d574941,+1-688-839-2053x021,(766)793-8011x848,2001,Data Engineering,India,Norwegian,8b6a1bb1,72ddd10d,2025-05-27,2024-11-27,4,2021,AWS Solutions Architect,Databricks,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Power BI,int:Elizabeth Mcmillan,int:Principal Python Developer,elizabeth.mcmillan@example.org,elizabethmcmillan,ext_1d574941,1d574941,cv_1d574941,+1-688-839-2053x021,(766)793-8011x848,2001,Data Engineering,India,Norwegian,c17edd66,cccccac7,2024-12-05,2024-12-03,6,2021,Power BI,Udemy,Intensive 3-day workshop.,False,int:No,certificate.pdf
Power BI,int:Dennis Wilson,int:Consultant Scrum Master,dennis.wilson@example.org,denniswilson,ext_657d64d8,657d64d8,cv_657d64d8,339-337-6904x268,745.918.4894x76973,1975,Delivery Management,India,Danish,af11f9ca,52cb23cc,2025-04-16,2025-11-30,5,2021,Power BI,Coursera,Intensive 3-day workshop.,False,int:Yes,
Power BI,int:Dennis Wilson,int:Consultant Scrum Master,dennis.wilson@example.org,denniswilson,ext_657d64d8,657d64d8,cv_657d64d8,339-337-6904x268,745.918.4894x76973,1975,Delivery Management,India,Danish,e7fa613c,febd1326,2024-11-04,2025-03-28,6,2021,Power BI,Coursera,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Power BI,int:Dennis Wilson,int:Consultant Scrum Master,dennis.wilson@example.org,denniswilson,ext_657d64d8,657d64d8,cv_657d64d8,339-337-6904x268,745.918.4894x76973,1975,Delivery Management,India,Danish,ca50771d,313878b5,2024-12-19,2024-05-03,5,2025,Power BI,Coursera,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Dennis Wilson,int:Consultant Scrum Master,dennis.wilson@example.org,denniswilson,ext_657d64d8,657d64d8,cv_657d64d8,339-337-6904x268,745.918.4894x76973,1975,Delivery Management,India,Danish,fd4c7c08,1d4894ed,2026-01-22,2025-08-18,2,2019,SQL Advanced,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Daniel Tran,int:Senior MLOps Engineer,daniel.tran@example.org,danieltran,ext_60641af3,60641af3,cv_60641af3,+1-279-607-1416x33565,741.765.1827,1988,Data Engineering,Spain,Danish,7dfd2c61,e67227dd,2024-06-09,2024-12-26,7,2019,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Daniel Tran,int:Senior MLOps Engineer,daniel.tran@example.org,danieltran,ext_60641af3,60641af3,cv_60641af3,+1-279-607-1416x33565,741.765.1827,1988,Data Engineering,Spain,Danish,83936953,2eb48f61,2025-11-03,2024-06-19,2,2018,Databricks Lakehouse,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Daniel Tran,int:Senior MLOps Engineer,daniel.tran@example.org,danieltran,ext_60641af3,60641af3,cv_60641af3,+1-279-607-1416x33565,741.765.1827,1988,Data Engineering,Spain,Danish,7a95f8a6,04dbe661,2024-06-04,2024-11-07,6,2020,SQL Advanced,Microsoft,Intensive 3-day workshop.,False,int:No,
Power BI,int:Daniel Tran,int:Senior MLOps Engineer,daniel.tran@example.org,danieltran,ext_60641af3,60641af3,cv_60641af3,+1-279-607-1416x33565,741.765.1827,1988,Data Engineering,Spain,Danish,6e2c7079,47a94e8a,2025-07-16,2024-10-15,1,2023,Power BI,Microsoft,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Daniel Tran,int:Senior MLOps Engineer,daniel.tran@example.org,danieltran,ext_60641af3,60641af3,cv_60641af3,+1-279-607-1416x33565,741.765.1827,1988,Data Engineering,Spain,Danish,0e33fb93,ec4748bd,2025-02-07,2025-04-30,7,2024,Databricks Lakehouse,Databricks,,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Daniel Tran,int:Senior MLOps Engineer,daniel.tran@example.org,danieltran,ext_60641af3,60641af3,cv_60641af3,+1-279-607-1416x33565,741.765.1827,1988,Data Engineering,Spain,Danish,a4c254ab,2b559a72,2024-07-13,2025-08-31,4,2021,AWS Solutions Architect,Coursera,Intensive 3-day workshop.,False,int:No,certificate.pdf
Power BI,int:Joseph Jacobs,int:Principal AWS Engineer,joseph.jacobs@example.com,josephjacobs,ext_f6efadd2,f6efadd2,cv_f6efadd2,694.523.7333,933.295.2111,1977,Cloud Engineering,India,British,ab3dc9d8,001e3d3d,2026-03-19,2025-03-28,12,2020,Power BI,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
SQL Advanced,int:Joseph Jacobs,int:Principal AWS Engineer,joseph.jacobs@example.com,josephjacobs,ext_f6efadd2,f6efadd2,cv_f6efadd2,694.523.7333,933.295.2111,1977,Cloud Engineering,India,British,fa83858c,f860c4f1,2024-12-15,2024-07-27,3,2023,SQL Advanced,Internal,Intensive 3-day workshop.,True,int:No,certificate.pdf
Azure Fundamentals,int:Jennifer Harris,int:Associate Frontend Engineer,jennifer.harris@example.org,jenniferharris,ext_30185869,30185869,cv_30185869,001-880-575-9579x47284,001-392-908-6780x85627,1979,Software Engineering,Australia,British,a183309e,def4747c,2025-09-25,2025-08-31,3,2023,Azure Fundamentals,Microsoft,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Jennifer Harris,int:Associate Frontend Engineer,jennifer.harris@example.org,jenniferharris,ext_30185869,30185869,cv_30185869,001-880-575-9579x47284,001-392-908-6780x85627,1979,Software Engineering,Australia,British,334de346,0fa11a7e,2026-02-28,2024-11-21,3,2023,SQL Advanced,Microsoft,Intensive 3-day workshop.,True,int:Yes,
AWS Solutions Architect,int:Jennifer Harris,int:Associate Frontend Engineer,jennifer.harris@example.org,jenniferharris,ext_30185869,30185869,cv_30185869,001-880-575-9579x47284,001-392-908-6780x85627,1979,Software Engineering,Australia,British,db98f389,2284912f,2025-11-21,2025-11-05,6,2020,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Jennifer Harris,int:Associate Frontend Engineer,jennifer.harris@example.org,jenniferharris,ext_30185869,30185869,cv_30185869,001-880-575-9579x47284,001-392-908-6780x85627,1979,Software Engineering,Australia,British,c038d0ee,990aa04a,2024-11-02,2024-05-26,6,2025,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Azure Fundamentals,int:Cynthia Baker,int:Senior Backend Engineer,cynthia.baker@example.com,cynthiabaker,ext_a2349b67,a2349b67,cv_a2349b67,500-636-9155x94284,995.452.7636x5564,1969,Software Engineering,Slovenia,Swedish,a3bd12a1,daaaa710,2024-12-23,2026-03-22,7,2025,Azure Fundamentals,Internal,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Cynthia Baker,int:Senior Backend Engineer,cynthia.baker@example.com,cynthiabaker,ext_a2349b67,a2349b67,cv_a2349b67,500-636-9155x94284,995.452.7636x5564,1969,Software Engineering,Slovenia,Swedish,7f3caa91,c19503b2,2025-09-08,2025-02-09,3,2018,AWS Solutions Architect,Microsoft,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Cynthia Baker,int:Senior Backend Engineer,cynthia.baker@example.com,cynthiabaker,ext_a2349b67,a2349b67,cv_a2349b67,500-636-9155x94284,995.452.7636x5564,1969,Software Engineering,Slovenia,Swedish,f2f57e91,24a00333,2025-09-18,2025-04-24,2,2020,AWS Solutions Architect,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Cynthia Baker,int:Senior Backend Engineer,cynthia.baker@example.com,cynthiabaker,ext_a2349b67,a2349b67,cv_a2349b67,500-636-9155x94284,995.452.7636x5564,1969,Software Engineering,Slovenia,Swedish,48b6a7aa,20fd85fd,2026-02-25,2024-09-25,10,2025,Azure Fundamentals,Coursera,,True,int:No,certificate.pdf
Power BI,int:Cynthia Baker,int:Senior Backend Engineer,cynthia.baker@example.com,cynthiabaker,ext_a2349b67,a2349b67,cv_a2349b67,500-636-9155x94284,995.452.7636x5564,1969,Software Engineering,Slovenia,Swedish,05e5b7b0,1075db02,2025-02-22,2025-05-19,11,2021,Power BI,Microsoft,Intensive 3-day workshop.,False,int:No,certificate.pdf
Databricks Lakehouse,int:Tracy Whitehead,int:Principal Databricks Engineer,tracy.whitehead@example.com,tracywhitehead,ext_095d8aba,095d8aba,cv_095d8aba,001-829-531-4386,(727)902-6728,1973,Data Engineering,Ireland,Swedish,1671c5ca,fdc30e10,2025-11-30,2024-11-06,6,2022,Databricks Lakehouse,Udemy,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Tracy Whitehead,int:Principal Databricks Engineer,tracy.whitehead@example.com,tracywhitehead,ext_095d8aba,095d8aba,cv_095d8aba,001-829-531-4386,(727)902-6728,1973,Data Engineering,Ireland,Swedish,6e02ddb3,0583458b,2025-06-16,2025-06-08,8,2024,Databricks Lakehouse,Microsoft,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Meghan Davis,int:Associate .NET Engineer,meghan.davis@mail.test,meghandavis,ext_2fe5acea,2fe5acea,cv_2fe5acea,948-790-6120x3471,555-488-4506x159,1979,Software Engineering,Slovenia,Polish,c526dc5e,46d21b56,2024-07-27,2026-01-26,12,2021,Azure Fundamentals,Coursera,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Meghan Davis,int:Associate .NET Engineer,meghan.davis@mail.test,meghandavis,ext_2fe5acea,2fe5acea,cv_2fe5acea,948-790-6120x3471,555-488-4506x159,1979,Software Engineering,Slovenia,Polish,0c2bb271,faeabd4b,2024-09-23,2024-08-22,4,2018,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Meghan Davis,int:Associate .NET Engineer,meghan.davis@mail.test,meghandavis,ext_2fe5acea,2fe5acea,cv_2fe5acea,948-790-6120x3471,555-488-4506x159,1979,Software Engineering,Slovenia,Polish,33aa16e1,3f75424f,2026-02-05,2025-09-12,8,2025,Azure Fundamentals,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
