Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Year from,Year to,Highlighted,Name,Description
Associate Backend Engineer,int:Cynthia Baker,int:Senior Backend Engineer,cynthia.baker@example.com,cynthiabaker,ext_a2349b67,a2349b67,cv_a2349b67,500-636-9155x94284,995.452.7636x5564,1969,Software Engineering,Slovenia,Swedish,39c2f69f,fafd5f54,2024-10-24,2025-06-07,2019,2020,False,Associate Backend Engineer,
Consultant Backend Engineer,int:Cynthia Baker,int:Senior Backend Engineer,cynthia.baker@example.com,cynthiabaker,ext_a2349b67,a2349b67,cv_a2349b67,500-636-9155x94284,995.452.7636x5564,1969,Software Engineering,Slovenia,Swedish,6e79f3a5,4a1395f4,2024-08-05,2024-11-01,2020,2021,False,Consultant Backend Engineer,Progression based on delivery impact.
Senior Backend Engineer,int:Cynthia Baker,int:Senior Backend Engineer,cynthia.baker@example.com,cynthiabaker,ext_a2349b67,a2349b67,cv_a2349b67,500-636-9155x94284,995.452.7636x5564,1969,Software Engineering,Slovenia,Swedish,53bd92a9,285bb3be,2025-04-29,2024-10-23,2021,2022,False,Senior Backend Engineer,Progression based on delivery impact.
Consultant Databricks Engineer,int:Tracy Whitehead,int:Principal Databricks Engineer,tracy.whitehead@example.com,tracywhitehead,ext_095d8aba,095d8aba,cv_095d8aba,001-829-531-4386,(727)902-6728,1973,Data Engineering,Ireland,Swedish,d27b4f53,990ff058,2025-05-18,2024-10-27,2019,2020,True,Consultant Databricks Engineer,Progression based on delivery impact.
Senior Databricks Engineer,int:Tracy Whitehead,int:Principal Databricks Engineer,tracy.whitehead@example.com,tracywhitehead,ext_095d8aba,095d8aba,cv_095d8aba,001-829-531-4386,(727)902-6728,1973,Data Engineering,Ireland,Swedish,8bb941cd,a4d3785d,2024-07-27,2025-12-11,2020,2021,True,Senior Databricks Engineer,Progression based on delivery impact.
Principal Databricks Engineer,int:Tracy Whitehead,int:Principal Databricks Engineer,tracy.whitehead@example.com,tracywhitehead,ext_095d8aba,095d8aba,cv_095d8aba,001-829-531-4386,(727)902-6728,1973,Data Engineering,Ireland,Swedish,e88a2d63,c4cce2b9,2026-01-14,2025-05-13,2021,2022,True,Principal Databricks Engineer,Progression based on delivery impact.
Associate .NET Engineer,int:Meghan Davis,int:Associate .NET Engineer,meghan.davis@mail.test,meghandavis,ext_2fe5acea,2fe5acea,cv_2fe5acea,948-790-6120x3471,555-488-4506x159,1979,Software Engineering,Slovenia,Polish,40e1c6f1,8012c16d,2025-02-20,2025-06-27,2020,2021,False,Associate .NET Engineer,Progression based on delivery impact.
Associate C# Developer,int:Rodney Hill,int:Associate C# Developer,rodney.hill@example.org,rodneyhill,ext_82750495,82750495,cv_82750495,001-745-858-7716x94722,+1-899-661-1253x5544,1983,Software Engineering,Australia,Norwegian,0f390f44,150cb670,2025-01-22,2024-05-25,2017,2018,False,Associate C# Developer,Progression based on delivery impact.
Senior Data Engineer,int:Adam Wise,int:Lead Data Engineer,adam.wise@example.org,adamwise,ext_9ea4028d,9ea4028d,cv_9ea4028d,359.587.6220x234,(861)311-7800,1981,Data Engineering,United Kingdom,Polish,0226fe32,fbbc05e9,2024-09-20,2025-04-13,2017,2018,True,Senior Data Engineer,Progression based on delivery impact.
Principal Data Engineer,int:Adam Wise,int:Lead Data Engineer,adam.wise@example.org,adamwise,ext_9ea4028d,9ea4028d,cv_9ea4028d,359.587.6220x234,(861)311-7800,1981,Data Engineering,United Kingdom,Polish,9992d72c,e3fbb500,2025-06-01,2026-02-19,2018,2019,True,Principal Data Engineer,
Lead Data Engineer,int:Adam Wise,int:Lead Data Engineer,adam.wise@example.org,adamwise,ext_9ea4028d,9ea4028d,cv_9ea4028d,359.587.6220x234,(861)311-7800,1981,Data Engineering,United Kingdom,Polish,36a0c4e8,98430afc,2024-11-23,2024-06-07,2019,2020,True,Lead Data Engineer,Progression based on delivery impact.
Senior Azure Engineering,int:Dana Green,int:Head of Azure Engineering,dana.green@example.org,danagreen,ext_ab2a9f3d,ab2a9f3d,cv_ab2a9f3d,649-921-6433,+1-922-482-0055x7784,1982,Head of Azure Engineering,United Kingdom,Norwegian,26338d89,c59fc7f7,2025-05-02,2026-03-25,2017,2018,True,Senior Azure Engineering,Progression based on delivery impact.
Principal Azure Engineering,int:Dana Green,int:Head of Azure Engineering,dana.green@example.org,danagreen,ext_ab2a9f3d,ab2a9f3d,cv_ab2a9f3d,649-921-6433,+1-922-482-0055x7784,1982,Head of Azure Engineering,United Kingdom,Norwegian,a8901965,da6e6b00,2026-01-19,2024-11-12,2018,2019,True,Principal Azure Engineering,
Lead Azure Engineering,int:Dana Green,int:Head of Azure Engineering,dana.green@example.org,danagreen,ext_ab2a9f3d,ab2a9f3d,cv_ab2a9f3d,649-921-6433,+1-922-482-0055x7784,1982,Head of Azure Engineering,United Kingdom,Norwegian,2d8aa4af,abbaf752,2025-06-15,2025-04-12,2019,2020,True,Lead Azure Engineering,Progression based on delivery impact.
Head of Azure Engineering,int:Dana Green,int:Head of Azure Engineering,dana.green@example.org,danagreen,ext_ab2a9f3d,ab2a9f3d,cv_ab2a9f3d,649-921-6433,+1-922-482-0055x7784,1982,Head of Azure Engineering,United Kingdom,Norwegian,dcb76edf,a08a58bd,2025-12-24,2025-06-27,2020,2021,False,Head of Azure Engineering,Progression based on delivery impact.
Associate Full-stack Engineer,int:Joyce Arnold,int:Senior Full-stack Engineer,joyce.arnold@example.com,joycearnold,ext_17077af7,17077af7,cv_17077af7,001-982-599-7968x845,274-456-4240,1974,Software Engineering,Ireland,Swedish,6adfef81,a5e2030c,2026-01-03,2025-04-02,2021,2022,True,Associate Full-stack Engineer,Progression based on delivery impact.
Consultant Full-stack Engineer,int:Joyce Arnold,int:Senior Full-stack Engineer,joyce.arnold@example.com,joycearnold,ext_17077af7,17077af7,cv_17077af7,001-982-599-7968x845,274-456-4240,1974,Software Engineering,Ireland,Swedish,3eea3f47,177c1f0c,2025-06-07,2024-09-23,2022,2023,True,Consultant Full-stack Engineer,Progression based on delivery impact.
Senior Full-stack Engineer,int:Joyce Arnold,int:Senior Full-stack Engineer,joyce.arnold@example.com,joycearnold,ext_17077af7,17077af7,cv_17077af7,001-982-599-7968x845,274-456-4240,1974,Software Engineering,Ireland,Swedish,3b6ed1b9,dd44ba42,2025-11-03,2024-08-22,2023,2024,False,Senior Full-stack Engineer,Progression based on delivery impact.
Associate Backend Engineer,int:Ronald Smith,int:Senior Backend Engineer,ronald.smith@mail.test,ronaldsmith,ext_1470ba4f,1470ba4f,cv_1470ba4f,(547)280-7740x649,+1-853-868-6632,1987,Software Engineering,Ireland,Polish,9cf36014,7d6243b9,2025-05-21,2025-10-04,2020,2021,False,Associate Backend Engineer,
Consultant Backend Engineer,int:Ronald Smith,int:Senior Backend Engineer,ronald.smith@mail.test,ronaldsmith,ext_1470ba4f,1470ba4f,cv_1470ba4f,(547)280-7740x649,+1-853-868-6632,1987,Software Engineering,Ireland,Polish,bc6cd5a8,e3bf39dd,2026-02-25,2025-02-25,2021,2022,True,Consultant Backend Engineer,
Senior Backend Engineer,int:Ronald Smith,int:Senior Backend Engineer,ronald.smith@mail.test,ronaldsmith,ext_1470ba4f,1470ba4f,cv_1470ba4f,(547)280-7740x649,+1-853-868-6632,1987,Software Engineering,Ireland,Polish,48a0d234,e92d2550,2025-08-14,2025-09-15,2022,2023,False,Senior Backend Engineer,Progression based on delivery impact.
Associate Databricks Engineer,int:Charles Ware,int:Senior Databricks Engineer,charles.ware@example.com,charlesware,ext_405b1776,405b1776,cv_405b1776,641.863.8944,612.924.1797,1992,Data Engineering,Ireland,Polish,565f25b6,3031a730,2025-05-04,2026-02-01,2019,2020,True,Associate Databricks Engineer,Progression based on delivery impact.
Consultant Databricks Engineer,int:Charles Ware,int:Senior Databricks Engineer,charles.ware@example.com,charlesware,ext_405b1776,405b1776,cv_405b1776,641.863.8944,612.924.1797,1992,Data Engineering,Ireland,Polish,a2bb80a0,ab0de8aa,2024-08-22,2025-07-25,2020,2021,False,Consultant Databricks Engineer,Progression based on delivery impact.
Senior Databricks Engineer,int:Charles Ware,int:Senior Databricks Engineer,charles.ware@example.com,charlesware,ext_405b1776,405b1776,cv_405b1776,641.863.8944,612.924.1797,1992,Data Engineering,Ireland,Polish,06acd720,04426056,2024-08-23,2025-10-05,2021,2022,False,Senior Databricks Engineer,Progression based on delivery impact.
Consultant Delivery Manager,int:Rebecca Gardner,int:Principal Delivery Manager,rebecca.gardner@example.com,rebeccagardner,ext_21a4c0ea,21a4c0ea,cv_21a4c0ea,650.620.8021,(770)831-2073,1974,Delivery Management,Spain,Norwegian,52611e07,23d112b7,2024-05-28,2024-06-03,2018,2019,True,Consultant Delivery Manager,Progression based on delivery impact.
Senior Delivery Manager,int:Rebecca Gardner,int:Principal Delivery Manager,rebecca.gardner@example.com,rebeccagardner,ext_21a4c0ea,21a4c0ea,cv_21a4c0ea,650.620.8021,(770)831-2073,1974,Delivery Management,Spain,Norwegian,b64bdfe9,2f05a718,2025-07-22,2024-05-13,2019,2020,True,Senior Delivery Manager,
Principal Delivery Manager,int:Rebecca Gardner,int:Principal Delivery Manager,rebecca.gardner@example.com,rebeccagardner,ext_21a4c0ea,21a4c0ea,cv_21a4c0ea,650.620.8021,(770)831-2073,1974,Delivery Management,Spain,Norwegian,9e166595,5864c352,2024-12-19,2025-07-27,2020,2021,True,Principal Delivery Manager,Progression based on delivery impact.
Consultant Data Platform Engineer,int:Mary Aguilar,int:Principal Data Platform Engineer,mary.aguilar@example.org,maryaguilar,ext_1a497185,1a497185,cv_1a497185,975-470-5120x4618,246.501.3673,1984,Data Engineering,Ireland,Polish,d2836352,be4ebe58,2024-10-30,2026-02-16,2017,2018,False,Consultant Data Platform Engineer,Progression based on delivery impact.
Senior Data Platform Engineer,int:Mary Aguilar,int:Principal Data Platform Engineer,mary.aguilar@example.org,maryaguilar,ext_1a497185,1a497185,cv_1a497185,975-470-5120x4618,246.501.3673,1984,Data Engineering,Ireland,Polish,e49101d1,7e494a05,2024-11-28,2026-01-04,2018,2019,False,Senior Data Platform Engineer,Progression based on delivery impact.
Principal Data Platform Engineer,int:Mary Aguilar,int:Principal Data Platform Engineer,mary.aguilar@example.org,maryaguilar,ext_1a497185,1a497185,cv_1a497185,975-470-5120x4618,246.501.3673,1984,Data Engineering,Ireland,Polish,40088cf4,e1eaba3c,2025-07-24,2025-04-05,2019,2020,True,Principal Data Platform Engineer,Progression based on delivery impact.
Senior Data Platform Engineer,int:Earl Anderson,int:Lead Data Platform Engineer,earl.anderson@example.com,earlanderson,ext_932e5ed2,932e5ed2,cv_932e5ed2,318.637.6452x088,343.850.3136x5024,1971,Data Engineering,Spain,Danish,fda76498,70843db8,2024-08-15,2024-12-11,2020,2021,True,Senior Data Platform Engineer,Progression based on delivery impact.
Principal Data Platform Engineer,int:Earl Anderson,int:Lead Data Platform Engineer,earl.anderson@example.com,earlanderson,ext_932e5ed2,932e5ed2,cv_932e5ed2,318.637.6452x088,343.850.3136x5024,1971,Data Engineering,Spain,Danish,51adca73,090becf3,2026-01-04,2025-06-18,2021,2022,False,Principal Data Platform Engineer,Progression based on delivery impact.
Lead Data Platform Engineer,int:Earl Anderson,int:Lead Data Platform Engineer,earl.anderson@example.com,earlanderson,ext_932e5ed2,932e5ed2,cv_932e5ed2,318.637.6452x088,343.850.3136x5024,1971,Data Engineering,Spain,Danish,8b0fdb3a,4210d190,2024-06-06,2024-06-27,2022,2023,False,Lead Data Platform Engineer,Progression based on delivery impact.
Associate Data Scientist,int:Kyle Nolan,int:Associate Data Scientist,kyle.nolan@mail.test,kylenolan,ext_ea30a78b,ea30a78b,cv_ea30a78b,500.497.9251,719.750.0528x1273,1968,AI/ML,Spain,Swedish,0075485c,028bf40e,2025-03-31,2026-03-12,2021,2022,False,Associate Data Scientist,Progression based on delivery impact.
Consultant Frontend Engineer,int:Laura Valencia,int:Principal Frontend Engineer,laura.valencia@mail.test,lauravalencia,ext_ee0fbf09,ee0fbf09,cv_ee0fbf09,930.565.2407x784,001-428-355-7498,1968,Software Engineering,USA,Norwegian,3df59dea,8689d953,2024-12-05,2026-03-19,2016,2017,False,Consultant Frontend Engineer,Progression based on delivery impact.
Senior Frontend Engineer,int:Laura Valencia,int:Principal Frontend Engineer,laura.valencia@mail.test,lauravalencia,ext_ee0fbf09,ee0fbf09,cv_ee0fbf09,930.565.2407x784,001-428-355-7498,1968,Software Engineering,USA,Norwegian,db20699b,78e67849,2024-07-02,2024-05-15,2017,2018,False,Senior Frontend Engineer,Progression based on delivery impact.
Principal Frontend Engineer,int:Laura Valencia,int:Principal Frontend Engineer,laura.valencia@mail.test,lauravalencia,ext_ee0fbf09,ee0fbf09,cv_ee0fbf09,930.565.2407x784,001-428-355-7498,1968,Software Engineering,USA,Norwegian,4a5e2820,bfea359f,2026-04-02,2025-02-15,2018,2019,True,Principal Frontend Engineer,Progression based on delivery impact.
Consultant Data Platform Engineer,int:Rachel Clark,int:Principal Data Platform Engineer,rachel.clark@mail.test,rachelclark,ext_70fe625e,70fe625e,cv_70fe625e,727.544.8570x86209,318-363-8782x94565,1976,Data Engineering,United Kingdom,Swedish,810a3ed4,bc47d4d3,2024-12-21,2026-02-28,2019,2020,True,Consultant Data Platform Engineer,Progression based on delivery impact.
Senior Data Platform Engineer,int:Rachel Clark,int:Principal Data Platform Engineer,rachel.clark@mail.test,rachelclark,ext_70fe625e,70fe625e,cv_70fe625e,727.544.8570x86209,318-363-8782x94565,1976,Data Engineering,United Kingdom,Swedish,dc879da1,70aca942,2025-11-05,2025-01-29,2020,2021,True,Senior Data Platform Engineer,Progression based on delivery impact.
Principal Data Platform Engineer,int:Rachel Clark,int:Principal Data Platform Engineer,rachel.clark@mail.test,rachelclark,ext_70fe625e,70fe625e,cv_70fe625e,727.544.8570x86209,318-363-8782x94565,1976,Data Engineering,United Kingdom,Swedish,99e6e7f2,71978443,2025-03-04,2026-02-08,2021,2022,True,Principal Data Platform Engineer,Progression based on delivery impact.
Associate Analytics Engineer,int:John Garcia,int:Consultant Analytics Engineer,john.garcia@example.com,johngarcia,ext_5bfd9c00,5bfd9c00,cv_5bfd9c00,910.622.0317x31096,9532910371,1989,Data Engineering,Ireland,Danish,4063d621,820a6e2e,2024-08-31,2024-04-08,2016,2017,False,Associate Analytics Engineer,Progression based on delivery impact.
Consultant Analytics Engineer,int:John Garcia,int:Consultant Analytics Engineer,john.garcia@example.com,johngarcia,ext_5bfd9c00,5bfd9c00,cv_5bfd9c00,910.622.0317x31096,9532910371,1989,Data Engineering,Ireland,Danish,7c523806,26a89d30,2025-02-15,2024-12-28,2017,2018,False,Consultant Analytics Engineer,Progression based on delivery impact.
Associate C# Developer,int:Kimberly Henson,int:Senior C# Developer,kimberly.henson@mail.test,kimberlyhenson,ext_72a377f1,72a377f1,cv_72a377f1,(586)350-9480x141,438-863-3839,1970,Software Engineering,India,British,49b149be,0a696d60,2025-06-15,2025-10-13,2017,2018,False,Associate C# Developer,Progression based on delivery impact.
Consultant C# Developer,int:Kimberly Henson,int:Senior C# Developer,kimberly.henson@mail.test,kimberlyhenson,ext_72a377f1,72a377f1,cv_72a377f1,(586)350-9480x141,438-863-3839,1970,Software Engineering,India,British,63a3b03a,5f04d2ed,2025-04-10,2025-08-19,2018,2019,False,Consultant C# Developer,Progression based on delivery impact.
Senior C# Developer,int:Kimberly Henson,int:Senior C# Developer,kimberly.henson@mail.test,kimberlyhenson,ext_72a377f1,72a377f1,cv_72a377f1,(586)350-9480x141,438-863-3839,1970,Software Engineering,India,British,9e55e34f,a5cdbb35,2025-01-26,2024-08-13,2019,2020,False,Senior C# Developer,Progression based on delivery impact.
Associate Databricks Engineer,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_d08187c4,d08187c4,cv_d08187c4,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,5efe4fe5,55b918df,2024-09-12,2024-11-24,2016,2017,False,Associate Databricks Engineer,
Consultant Databricks Engineer,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_d08187c4,d08187c4,cv_d08187c4,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,be6b9459,8a03f9da,2025-12-06,2024-06-27,2017,2018,False,Consultant Databricks Engineer,Progression based on delivery impact.
Consultant .NET Engineer,int:Eric Spears,int:Principal .NET Engineer,eric.spears@mail.test,ericspears,ext_1fdb04d2,1fdb04d2,cv_1fdb04d2,001-684-257-7600x49082,233-950-4888x9921,1974,Software Engineering,Ireland,Polish,f6ab25cf,30318246,2024-05-31,2025-04-06,2020,2021,True,Consultant .NET Engineer,Progression based on delivery impact.
Senior .NET Engineer,int:Eric Spears,int:Principal .NET Engineer,eric.spears@mail.test,ericspears,ext_1fdb04d2,1fdb04d2,cv_1fdb04d2,001-684-257-7600x49082,233-950-4888x9921,1974,Software Engineering,Ireland,Polish,bb01c3a8,1dc9b4e1,2025-09-16,2025-10-04,2021,2022,False,Senior .NET Engineer,Progression based on delivery impact.
Principal .NET Engineer,int:Eric Spears,int:Principal .NET Engineer,eric.spears@mail.test,ericspears,ext_1fdb04d2,1fdb04d2,cv_1fdb04d2,001-684-257-7600x49082,233-950-4888x9921,1974,Software Engineering,Ireland,Polish,93bf4df1,01111918,2025-05-05,2025-08-29,2022,2023,False,Principal .NET Engineer,Progression based on delivery impact.
Consultant Data Scientist,int:Michelle Cherry,int:Principal Data Scientist,michelle.cherry@example.com,michellecherry,ext_b187fb95,b187fb95,cv_b187fb95,(822)545-9334x419,001-315-272-7919x4096,1986,AI/ML,India,Polish,1bf250d5,1a778553,2024-04-15,2025-10-18,2017,2018,True,Consultant Data Scientist,Progression based on delivery impact.
Senior Data Scientist,int:Michelle Cherry,int:Principal Data Scientist,michelle.cherry@example.com,michellecherry,ext_b187fb95,b187fb95,cv_b187fb95,(822)545-9334x419,001-315-272-7919x4096,1986,AI/ML,India,Polish,148aa961,eea444b0,2025-12-06,2024-06-18,2018,2019,True,Senior Data Scientist,Progression based on delivery impact.
Principal Data Scientist,int:Michelle Cherry,int:Principal Data Scientist,michelle.cherry@example.com,michellecherry,ext_b187fb95,b187fb95,cv_b187fb95,(822)545-9334x419,001-315-272-7919x4096,1986,AI/ML,India,Polish,4167d834,3485a820,2024-09-27,2025-04-21,2019,2020,True,Principal Data Scientist,Progression based on delivery impact.
Associate Kubernetes Engineer,int:Lisa Keith,int:Consultant Kubernetes Engineer,lisa.keith@example.com,lisakeith,ext_2c3beb8d,2c3beb8d,cv_2c3beb8d,001-755-466-1390x60480,883-420-6799x81364,1973,Cloud Engineering,United Kingdom,Swedish,97c5689c,db0146b5,2026-01-21,2026-01-24,2018,2019,False,Associate Kubernetes Engineer,Progression based on delivery impact.
Consultant Kubernetes Engineer,int:Lisa Keith,int:Consultant Kubernetes Engineer,lisa.keith@example.com,lisakeith,ext_2c3beb8d,2c3beb8d,cv_2c3beb8d,001-755-466-1390x60480,883-420-6799x81364,1973,Cloud Engineering,United Kingdom,Swedish,3527057c,10c28a88,2026-02-21,2025-01-01,2019,2020,False,Consultant Kubernetes Engineer,Progression based on delivery impact.
