Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month from,Year from,Month to,Year to,Highlighted,Attachments,Place of study,Degree,Description
Monica Garrison,int:Monica Garrison,int:Principal Oracle Engineer,monica.garrison@example.org,monicagarrison,ext_e5244e85,e5244e85,cv_e5244e85,+1-543-825-6216,492.564.9578,1971,Cloud Engineering,United Kingdom,British,b7f3832a,6498f4c4,2022-10-12,2024-10-14,4,2023,6,2024,False,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Monica Garrison,int:Monica Garrison,int:Principal Oracle Engineer,monica.garrison@example.org,monicagarrison,ext_e5244e85,e5244e85,cv_e5244e85,+1-543-825-6216,492.564.9578,1971,Cloud Engineering,United Kingdom,British,b174cc20,095c46d2,2022-09-18,2025-02-28,2,2021,11,2022,True,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Monica Garrison,int:Monica Garrison,int:Principal Oracle Engineer,monica.garrison@example.org,monicagarrison,ext_e5244e85,e5244e85,cv_e5244e85,+1-543-825-6216,492.564.9578,1971,Cloud Engineering,United Kingdom,British,9c5e5cad,948046d2,2024-07-11,2025-08-09,3,2020,1,2020,False,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Laura Perez,int:Laura Perez,int:Principal DevOps Engineer,laura.perez@example.com,lauraperez,ext_c6b4a7c7,c6b4a7c7,cv_c6b4a7c7,(577)522-3306x0463,827-297-5736,1991,Cloud Engineering,United Kingdom,Polish,ff524c8d,236fac6c,2025-03-22,2025-11-23,4,2017,2,2020,True,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Laura Perez,int:Laura Perez,int:Principal DevOps Engineer,laura.perez@example.com,lauraperez,ext_c6b4a7c7,c6b4a7c7,cv_c6b4a7c7,(577)522-3306x0463,827-297-5736,1991,Cloud Engineering,United Kingdom,Polish,94ddb742,7b060eac,2022-08-18,2024-01-15,10,2008,1,2013,True,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Laura Perez,int:Laura Perez,int:Principal DevOps Engineer,laura.perez@example.com,lauraperez,ext_c6b4a7c7,c6b4a7c7,cv_c6b4a7c7,(577)522-3306x0463,827-297-5736,1991,Cloud Engineering,United Kingdom,Polish,0a8b6c9b,f401f6b2,2026-03-08,2022-12-06,11,2016,10,2021,True,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Tina Herrera,int:Tina Herrera,int:Consultant .NET Engineer,tina.herrera@example.com,tinaherrera,ext_334b7609,334b7609,cv_334b7609,+1-809-973-3977,599-203-8498,2000,Software Engineering,Ireland,British,88f68100,c664c445,2025-09-04,2025-06-02,4,2012,2,2014,True,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Sheila Wilson,int:Sheila Wilson,int:Consultant Oracle Engineer,sheila.wilson@mail.test,sheilawilson,ext_f00587b9,f00587b9,cv_f00587b9,(620)750-2099,401-962-2499,1969,Cloud Engineering,USA,Polish,6ea344b1,641ec05a,2022-08-03,2025-09-04,4,2008,12,2008,False,,KTH,MSc Data Science,Thesis on scalable data pipelines.
Sheila Wilson,int:Sheila Wilson,int:Consultant Oracle Engineer,sheila.wilson@mail.test,sheilawilson,ext_f00587b9,f00587b9,cv_f00587b9,(620)750-2099,401-962-2499,1969,Cloud Engineering,USA,Polish,8a6724b5,5b7e0036,2025-01-08,2024-10-22,4,2008,1,2010,False,diploma.pdf,UiO,MSc Data Science,Thesis on scalable data pipelines.
Sheila Wilson,int:Sheila Wilson,int:Consultant Oracle Engineer,sheila.wilson@mail.test,sheilawilson,ext_f00587b9,f00587b9,cv_f00587b9,(620)750-2099,401-962-2499,1969,Cloud Engineering,USA,Polish,45623bbb,366570df,2023-10-25,2026-01-25,5,2008,4,2009,False,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Tara White,int:Tara White,int:Consultant Backend Engineer,tara.white@example.org,tarawhite,ext_0df3d133,0df3d133,cv_0df3d133,001-695-901-4556x1681,(214)358-6833,2002,Software Engineering,United Kingdom,Polish,9ecdb765,1ed29b30,2025-12-25,2024-08-06,7,2009,1,2013,False,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Tara White,int:Tara White,int:Consultant Backend Engineer,tara.white@example.org,tarawhite,ext_0df3d133,0df3d133,cv_0df3d133,001-695-901-4556x1681,(214)358-6833,2002,Software Engineering,United Kingdom,Polish,031c834c,a882efa9,2025-01-05,2023-07-20,5,2023,11,2024,False,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Sydney Baker,int:Sydney Baker,int:Principal Enterprise Architect,sydney.baker@example.org,sydneybaker,ext_7d6bc0e0,7d6bc0e0,cv_7d6bc0e0,001-681-779-4695,(599)678-7729,1994,Architecture,Spain,Danish,03a0ae24,8d039f96,2023-04-08,2023-10-09,6,2016,3,2018,True,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Sydney Baker,int:Sydney Baker,int:Principal Enterprise Architect,sydney.baker@example.org,sydneybaker,ext_7d6bc0e0,7d6bc0e0,cv_7d6bc0e0,001-681-779-4695,(599)678-7729,1994,Architecture,Spain,Danish,1d2c7738,4b68f978,2023-07-11,2022-12-06,2,2014,6,2016,True,diploma.pdf,KTH,BEng Software Eng,
Daniel Hamilton,int:Daniel Hamilton,int:Principal MLOps Engineer,daniel.hamilton@example.com,danielhamilton,ext_35094d6c,35094d6c,cv_35094d6c,801.207.1396,258-330-3441x44885,1980,Data Engineering,Spain,Polish,b30fd43f,e9ceaf10,2024-01-31,2022-09-19,12,2016,2,2019,False,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Daniel Hamilton,int:Daniel Hamilton,int:Principal MLOps Engineer,daniel.hamilton@example.com,danielhamilton,ext_35094d6c,35094d6c,cv_35094d6c,801.207.1396,258-330-3441x44885,1980,Data Engineering,Spain,Polish,2b97dd35,7088357f,2022-08-28,2025-09-03,10,2019,3,2019,True,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Daniel Hamilton,int:Daniel Hamilton,int:Principal MLOps Engineer,daniel.hamilton@example.com,danielhamilton,ext_35094d6c,35094d6c,cv_35094d6c,801.207.1396,258-330-3441x44885,1980,Data Engineering,Spain,Polish,82382b0c,b7ea0fa6,2025-08-03,2023-10-03,11,2021,8,2022,False,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Jessica Edwards,int:Jessica Edwards,int:Senior Data Platform Engineer,jessica.edwards@example.com,jessicaedwards,ext_0f126e62,0f126e62,cv_0f126e62,+1-455-969-9023x55770,(778)257-6084,1978,Data Engineering,USA,Polish,7b286c55,62a26065,2025-02-16,2024-03-05,4,2019,1,2020,True,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Jessica Edwards,int:Jessica Edwards,int:Senior Data Platform Engineer,jessica.edwards@example.com,jessicaedwards,ext_0f126e62,0f126e62,cv_0f126e62,+1-455-969-9023x55770,(778)257-6084,1978,Data Engineering,USA,Polish,13b0f253,c5f342e3,2024-02-12,2023-12-23,7,2016,10,2020,True,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Jessica Edwards,int:Jessica Edwards,int:Senior Data Platform Engineer,jessica.edwards@example.com,jessicaedwards,ext_0f126e62,0f126e62,cv_0f126e62,+1-455-969-9023x55770,(778)257-6084,1978,Data Engineering,USA,Polish,c6631c68,6a539613,2022-06-24,2025-10-09,4,2021,3,2022,False,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Paul Ray,int:Paul Ray,int:Senior Data Engineer,paul.ray@mail.test,paulray,ext_f9d94ea6,f9d94ea6,cv_f9d94ea6,473-357-4384,(903)617-8078x235,1989,Data Engineering,United Kingdom,Danish,89260a91,db79041d,2023-02-16,2024-09-09,4,2018,3,2019,True,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Paul Ray,int:Paul Ray,int:Senior Data Engineer,paul.ray@mail.test,paulray,ext_f9d94ea6,f9d94ea6,cv_f9d94ea6,473-357-4384,(903)617-8078x235,1989,Data Engineering,United Kingdom,Danish,fe18bd7e,d9b4f931,2025-01-28,2024-12-19,6,2012,1,2013,True,diploma.pdf,OU,MSc Data Science,
Paul Ray,int:Paul Ray,int:Senior Data Engineer,paul.ray@mail.test,paulray,ext_f9d94ea6,f9d94ea6,cv_f9d94ea6,473-357-4384,(903)617-8078x235,1989,Data Engineering,United Kingdom,Danish,bed8552c,355158cd,2026-03-24,2022-12-03,3,2011,4,2014,True,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Jonathan Fletcher,int:Jonathan Fletcher,int:Consultant Full-stack Engineer,jonathan.fletcher@example.com,jonathanfletcher,ext_c6f6d331,c6f6d331,cv_c6f6d331,001-252-318-2307x68104,670-718-4094x35334,1970,Software Engineering,Spain,British,6baac5c4,45399dc2,2023-02-12,2023-08-26,11,2010,1,2010,True,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Jonathan Fletcher,int:Jonathan Fletcher,int:Consultant Full-stack Engineer,jonathan.fletcher@example.com,jonathanfletcher,ext_c6f6d331,c6f6d331,cv_c6f6d331,001-252-318-2307x68104,670-718-4094x35334,1970,Software Engineering,Spain,British,42bbd67e,d1a9b840,2023-01-19,2023-11-26,4,2009,12,2012,False,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Jonathan Fletcher,int:Jonathan Fletcher,int:Consultant Full-stack Engineer,jonathan.fletcher@example.com,jonathanfletcher,ext_c6f6d331,c6f6d331,cv_c6f6d331,001-252-318-2307x68104,670-718-4094x35334,1970,Software Engineering,Spain,British,d497b502,1229002e,2024-05-19,2025-08-06,3,2015,11,2020,True,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Amanda Ball,int:Amanda Ball,int:Consultant C# Developer,amanda.ball@example.com,amandaball,ext_39db4119,39db4119,cv_39db4119,4709160166,+1-354-953-8179x217,2002,Software Engineering,Spain,Danish,3cd748a9,d69ce36d,2023-07-09,2025-11-05,1,2017,2,2018,True,diploma.pdf,OU,MSc Data Science,
Amanda Ball,int:Amanda Ball,int:Consultant C# Developer,amanda.ball@example.com,amandaball,ext_39db4119,39db4119,cv_39db4119,4709160166,+1-354-953-8179x217,2002,Software Engineering,Spain,Danish,4a465b84,69b938f2,2026-01-11,2022-10-22,6,2023,9,2024,False,diploma.pdf,NTNU,MSc Data Science,Thesis on scalable data pipelines.
Amanda Ball,int:Amanda Ball,int:Consultant C# Developer,amanda.ball@example.com,amandaball,ext_39db4119,39db4119,cv_39db4119,4709160166,+1-354-953-8179x217,2002,Software Engineering,Spain,Danish,5dbe11d0,45c28f19,2024-05-03,2024-04-29,4,2013,1,2016,True,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Judy Lambert,int:Judy Lambert,int:Consultant Data Platform Engineer,judy.lambert@mail.test,judylambert,ext_2f515f5c,2f515f5c,cv_2f515f5c,977-933-2945x6255,7174157724,1982,Data Engineering,United Kingdom,Swedish,78f27643,e2bed294,2023-02-26,2025-09-22,3,2009,2,2014,True,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Judy Lambert,int:Judy Lambert,int:Consultant Data Platform Engineer,judy.lambert@mail.test,judylambert,ext_2f515f5c,2f515f5c,cv_2f515f5c,977-933-2945x6255,7174157724,1982,Data Engineering,United Kingdom,Swedish,dd8fee1d,7fc804cf,2026-01-20,2022-06-05,10,2019,1,2023,True,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Judy Lambert,int:Judy Lambert,int:Consultant Data Platform Engineer,judy.lambert@mail.test,judylambert,ext_2f515f5c,2f515f5c,cv_2f515f5c,977-933-2945x6255,7174157724,1982,Data Engineering,United Kingdom,Swedish,4c106a35,72106420,2024-01-04,2022-09-14,10,2022,6,2022,True,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Michael Jones,int:Michael Jones,int:Lead Solution Architect,michael.jones@example.com,michaeljones,ext_a7616c5e,a7616c5e,cv_a7616c5e,516.415.8148x76963,361.953.9669x5832,1970,Architecture,India,Swedish,b0af3806,652dcad9,2024-01-09,2023-02-13,1,2023,2,2024,False,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Michael Jones,int:Michael Jones,int:Lead Solution Architect,michael.jones@example.com,michaeljones,ext_a7616c5e,a7616c5e,cv_a7616c5e,516.415.8148x76963,361.953.9669x5832,1970,Architecture,India,Swedish,0d0f8959,986822f2,2024-02-06,2025-05-10,4,2020,7,2020,False,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Michael Jones,int:Michael Jones,int:Lead Solution Architect,michael.jones@example.com,michaeljones,ext_a7616c5e,a7616c5e,cv_a7616c5e,516.415.8148x76963,361.953.9669x5832,1970,Architecture,India,Swedish,5e43fcb3,c9944aff,2025-07-09,2025-10-06,8,2017,7,2021,True,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Lee Charles,int:Lee Charles,int:Lead Enterprise Architect,lee.charles@example.org,leecharles,ext_fe0183f7,fe0183f7,cv_fe0183f7,001-902-527-8469,254.894.6519,1973,Architecture,United Kingdom,British,8502e2e0,d2df0192,2022-07-09,2022-04-30,12,2018,1,2022,True,diploma.pdf,OU,BEng Software Eng,
Lee Charles,int:Lee Charles,int:Lead Enterprise Architect,lee.charles@example.org,leecharles,ext_fe0183f7,fe0183f7,cv_fe0183f7,001-902-527-8469,254.894.6519,1973,Architecture,United Kingdom,British,9f0dc2f5,767d0233,2023-02-28,2024-08-19,3,2018,5,2019,True,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Lee Charles,int:Lee Charles,int:Lead Enterprise Architect,lee.charles@example.org,leecharles,ext_fe0183f7,fe0183f7,cv_fe0183f7,001-902-527-8469,254.894.6519,1973,Architecture,United Kingdom,British,ca08c6e0,0667db67,2024-01-11,2024-02-27,3,2008,12,2012,True,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Jennifer Evans,int:Jennifer Evans,int:Lead Solution Architect,jennifer.evans@mail.test,jenniferevans,ext_b92f3eb8,b92f3eb8,cv_b92f3eb8,(340)658-0085,8365965666,1997,Architecture,United Kingdom,British,2fe7bc3b,e0923eca,2024-03-02,2023-07-01,12,2020,4,2020,True,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Jennifer Evans,int:Jennifer Evans,int:Lead Solution Architect,jennifer.evans@mail.test,jenniferevans,ext_b92f3eb8,b92f3eb8,cv_b92f3eb8,(340)658-0085,8365965666,1997,Architecture,United Kingdom,British,2867014f,85758e8c,2025-10-18,2025-11-02,10,2014,5,2015,True,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Jennifer Evans,int:Jennifer Evans,int:Lead Solution Architect,jennifer.evans@mail.test,jenniferevans,ext_b92f3eb8,b92f3eb8,cv_b92f3eb8,(340)658-0085,8365965666,1997,Architecture,United Kingdom,British,715a63c1,a3ead700,2024-04-21,2022-04-24,5,2008,10,2012,True,diploma.pdf,NTNU,MSc Data Science,
Richard Phillips,int:Richard Phillips,int:Senior MLOps Engineer,richard.phillips@example.com,richardphillips,ext_8efe1bb8,8efe1bb8,cv_8efe1bb8,986.587.6532x690,001-384-968-9500x975,1988,Data Engineering,India,Polish,4d7ea7a4,32ae58fb,2023-04-05,2024-01-22,8,2013,3,2016,False,diploma.pdf,UiO,MSc Data Science,Thesis on scalable data pipelines.
David Fisher,int:David Fisher,int:Senior Project Manager,david.fisher@example.com,davidfisher,ext_1ed39b5b,1ed39b5b,cv_1ed39b5b,001-912-384-7818x913,+1-789-849-0580x77879,1990,Delivery Management,Ireland,Norwegian,21301453,42a29111,2025-12-31,2025-01-08,5,2009,8,2009,True,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Shelby Byrd,int:Shelby Byrd,int:Associate Solution Architect,shelby.byrd@example.com,shelbybyrd,ext_b14c3dff,b14c3dff,cv_b14c3dff,(444)220-9494x079,+1-649-604-7128x14429,2000,Architecture,Spain,Danish,af160b90,d58b3eff,2024-10-18,2025-02-28,12,2017,5,2022,True,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Shelby Byrd,int:Shelby Byrd,int:Associate Solution Architect,shelby.byrd@example.com,shelbybyrd,ext_b14c3dff,b14c3dff,cv_b14c3dff,(444)220-9494x079,+1-649-604-7128x14429,2000,Architecture,Spain,Danish,6eb4ab06,7c37f2b7,2023-10-15,2025-12-06,5,2017,7,2018,False,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Shelby Byrd,int:Shelby Byrd,int:Associate Solution Architect,shelby.byrd@example.com,shelbybyrd,ext_b14c3dff,b14c3dff,cv_b14c3dff,(444)220-9494x079,+1-649-604-7128x14429,2000,Architecture,Spain,Danish,ddd11e6b,3b0f903e,2022-07-26,2025-07-19,8,2023,2,2023,False,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Russell Carpenter,int:Russell Carpenter,int:Associate DevOps Engineer,russell.carpenter@example.com,russellcarpenter,ext_574ce717,574ce717,cv_574ce717,330-409-1093x911,(692)412-4471x7465,2001,Cloud Engineering,USA,British,46f5080b,0a228540,2024-12-04,2025-08-28,9,2023,6,2024,True,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Russell Carpenter,int:Russell Carpenter,int:Associate DevOps Engineer,russell.carpenter@example.com,russellcarpenter,ext_574ce717,574ce717,cv_574ce717,330-409-1093x911,(692)412-4471x7465,2001,Cloud Engineering,USA,British,934ae0a6,92f3d35a,2023-02-10,2025-09-12,8,2009,9,2009,True,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Diana Marshall,int:Diana Marshall,int:Associate Data Engineer,diana.marshall@example.com,dianamarshall,ext_b30db712,b30db712,cv_b30db712,001-514-806-6504x42717,(971)628-6391,2000,Data Engineering,United Kingdom,Danish,5e15c63d,4ee785a4,2023-11-24,2024-08-16,2,2010,3,2014,True,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Scott Lewis,int:Scott Lewis,int:Principal Kubernetes Engineer,scott.lewis@example.com,scottlewis,ext_cef78287,cef78287,cv_cef78287,401-219-4707,9649256908,1998,Cloud Engineering,Ireland,Swedish,a5893798,bca02540,2023-11-10,2023-01-25,11,2019,8,2024,True,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Scott Lewis,int:Scott Lewis,int:Principal Kubernetes Engineer,scott.lewis@example.com,scottlewis,ext_cef78287,cef78287,cv_cef78287,401-219-4707,9649256908,1998,Cloud Engineering,Ireland,Swedish,7c32c503,a3a9459b,2025-05-09,2025-06-14,4,2018,5,2022,True,diploma.pdf,UCL,MSc Data Science,
Scott Lewis,int:Scott Lewis,int:Principal Kubernetes Engineer,scott.lewis@example.com,scottlewis,ext_cef78287,cef78287,cv_cef78287,401-219-4707,9649256908,1998,Cloud Engineering,Ireland,Swedish,19f81547,91aae703,2024-10-27,2024-02-26,3,2018,6,2023,False,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Thomas Santana,int:Thomas Santana,int:Consultant C# Developer,thomas.santana@mail.test,thomassantana,ext_76544518,76544518,cv_76544518,(861)283-0671x98554,+1-515-685-1743x2806,1971,Software Engineering,United Kingdom,British,3afb4367,6e0648cc,2025-04-19,2023-10-01,8,2022,10,2023,True,diploma.pdf,UiO,MSc Data Science,
Laura Jackson,int:Laura Jackson,int:Senior Delivery Manager,laura.jackson@example.org,laurajackson,ext_c7489d42,c7489d42,cv_c7489d42,001-561-957-1732x030,(818)347-8700x5050,1994,Delivery Management,Australia,Polish,09445ab0,aed43fbb,2024-09-02,2023-11-06,8,2014,10,2014,True,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Christopher Robertson,int:Christopher Robertson,int:Associate Data Engineer,christopher.robertson@example.com,christopherrobertson,ext_9df381ed,9df381ed,cv_9df381ed,487.982.9310,+1-407-390-3202x0417,1969,Data Engineering,United Kingdom,Polish,e1f7b670,8b9f5d89,2023-07-14,2025-01-09,6,2021,1,2021,True,diploma.pdf,NTNU,BSc Computer Science,
Cynthia Rogers,int:Cynthia Rogers,int:Associate C# Developer,cynthia.rogers@example.org,cynthiarogers,ext_5c4dbd5c,5c4dbd5c,cv_5c4dbd5c,717-899-3136,419-882-5309x25114,1998,Software Engineering,India,Danish,135d0505,2fad265f,2024-05-28,2025-03-29,4,2017,10,2020,False,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Cynthia Rogers,int:Cynthia Rogers,int:Associate C# Developer,cynthia.rogers@example.org,cynthiarogers,ext_5c4dbd5c,5c4dbd5c,cv_5c4dbd5c,717-899-3136,419-882-5309x25114,1998,Software Engineering,India,Danish,8e7789d0,002b0a3c,2024-01-26,2026-02-22,3,2014,2,2019,True,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Cynthia Rogers,int:Cynthia Rogers,int:Associate C# Developer,cynthia.rogers@example.org,cynthiarogers,ext_5c4dbd5c,5c4dbd5c,cv_5c4dbd5c,717-899-3136,419-882-5309x25114,1998,Software Engineering,India,Danish,34cbcc11,7f2ff202,2022-07-14,2024-06-14,7,2022,11,2022,True,,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Loretta Potter,int:Loretta Potter,int:Principal Data Scientist,loretta.potter@example.com,lorettapotter,ext_442e5246,442e5246,cv_442e5246,(358)827-3902,001-520-471-0021x94672,1990,AI/ML,United Kingdom,British,4d0a0baa,828de01e,2024-03-04,2026-01-13,8,2016,11,2020,True,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Loretta Potter,int:Loretta Potter,int:Principal Data Scientist,loretta.potter@example.com,lorettapotter,ext_442e5246,442e5246,cv_442e5246,(358)827-3902,001-520-471-0021x94672,1990,AI/ML,United Kingdom,British,e5392c46,ca741c9e,2026-01-11,2022-05-09,9,2010,9,2015,False,diploma.pdf,NTNU,MSc Data Science,Thesis on scalable data pipelines.
Emily Walker,int:Emily Walker,int:Associate .NET Engineer,emily.walker@example.com,emilywalker,ext_730b2f88,730b2f88,cv_730b2f88,+1-348-676-3290x9279,(560)983-3181x958,1968,Software Engineering,India,Danish,da8d54c3,594ff5fb,2024-09-29,2026-03-08,6,2015,8,2020,True,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
