Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month,Year,Month expire,Year expire
Dennis Wilson,int:Dennis Wilson,int:Consultant Scrum Master,dennis.wilson@example.org,denniswilson,ext_657d64d8,657d64d8,cv_657d64d8,339-337-6904x268,745.918.4894x76973,1975,Delivery Management,India,Danish,2e440335,8d12d91f,2026-03-19,2026-01-19,12,2023,3,2024
Dennis Wilson,int:Dennis Wilson,int:Consultant Scrum Master,dennis.wilson@example.org,denniswilson,ext_657d64d8,657d64d8,cv_657d64d8,339-337-6904x268,745.918.4894x76973,1975,Delivery Management,India,Danish,2ffb6960,935e85c1,2025-07-16,2024-05-01,11,2025,6,2027
Joseph Jacobs,int:Joseph Jacobs,int:Principal AWS Engineer,joseph.jacobs@example.com,josephjacobs,ext_f6efadd2,f6efadd2,cv_f6efadd2,694.523.7333,933.295.2111,1977,Cloud Engineering,India,British,98a9d73b,991a4077,2026-03-07,2024-11-20,5,2022,11,2022
Joseph Jacobs,int:Joseph Jacobs,int:Principal AWS Engineer,joseph.jacobs@example.com,josephjacobs,ext_f6efadd2,f6efadd2,cv_f6efadd2,694.523.7333,933.295.2111,1977,Cloud Engineering,India,British,292a0d48,c0f3e9df,2026-04-02,2025-01-17,6,2016,11,2019
Joseph Jacobs,int:Joseph Jacobs,int:Principal AWS Engineer,joseph.jacobs@example.com,josephjacobs,ext_f6efadd2,f6efadd2,cv_f6efadd2,694.523.7333,933.295.2111,1977,Cloud Engineering,India,British,989a9e95,20091d4d,2024-09-19,2025-04-29,6,2018,4,2018
Cynthia Baker,int:Cynthia Baker,int:Senior Backend Engineer,cynthia.baker@example.com,cynthiabaker,ext_a2349b67,a2349b67,cv_a2349b67,500-636-9155x94284,995.452.7636x5564,1969,Software Engineering,Slovenia,Swedish,a3e88303,94f6fc55,2024-12-09,2024-04-22,6,2021,11,2024
Cynthia Baker,int:Cynthia Baker,int:Senior Backend Engineer,cynthia.baker@example.com,cynthiabaker,ext_a2349b67,a2349b67,cv_a2349b67,500-636-9155x94284,995.452.7636x5564,1969,Software Engineering,Slovenia,Swedish,b6727308,4e27e4f1,2024-07-09,2025-09-29,9,2021,3,2022
Tracy Whitehead,int:Tracy Whitehead,int:Principal Databricks Engineer,tracy.whitehead@example.com,tracywhitehead,ext_095d8aba,095d8aba,cv_095d8aba,001-829-531-4386,(727)902-6728,1973,Data Engineering,Ireland,Swedish,c33d9d54,bb24ed02,2026-03-16,2025-03-05,12,2016,6,2019
Meghan Davis,int:Meghan Davis,int:Associate .NET Engineer,meghan.davis@mail.test,meghandavis,ext_2fe5acea,2fe5acea,cv_2fe5acea,948-790-6120x3471,555-488-4506x159,1979,Software Engineering,Slovenia,Polish,e4e8bfdd,4a2ecf05,2025-06-03,2025-06-29,5,2017,3,2017
Meghan Davis,int:Meghan Davis,int:Associate .NET Engineer,meghan.davis@mail.test,meghandavis,ext_2fe5acea,2fe5acea,cv_2fe5acea,948-790-6120x3471,555-488-4506x159,1979,Software Engineering,Slovenia,Polish,0157dd12,1b4c3b2b,2024-05-29,2026-04-01,2,2024,4,2026
Meghan Davis,int:Meghan Davis,int:Associate .NET Engineer,meghan.davis@mail.test,meghandavis,ext_2fe5acea,2fe5acea,cv_2fe5acea,948-790-6120x3471,555-488-4506x159,1979,Software Engineering,Slovenia,Polish,14711d19,dad21428,2025-03-12,2024-09-18,3,2016,8,2017
Adam Wise,int:Adam Wise,int:Lead Data Engineer,adam.wise@example.org,adamwise,ext_9ea4028d,9ea4028d,cv_9ea4028d,359.587.6220x234,(861)311-7800,1981,Data Engineering,United Kingdom,Polish,c457ce04,68a9996e,2025-01-19,2025-01-31,1,2020,9,2023
Adam Wise,int:Adam Wise,int:Lead Data Engineer,adam.wise@example.org,adamwise,ext_9ea4028d,9ea4028d,cv_9ea4028d,359.587.6220x234,(861)311-7800,1981,Data Engineering,United Kingdom,Polish,e57856d1,da50c8f7,2024-05-26,2024-05-17,11,2016,9,2016
Adam Wise,int:Adam Wise,int:Lead Data Engineer,adam.wise@example.org,adamwise,ext_9ea4028d,9ea4028d,cv_9ea4028d,359.587.6220x234,(861)311-7800,1981,Data Engineering,United Kingdom,Polish,2146e0d1,64f6287c,2025-03-02,2025-11-09,8,2025,2,2025
Dana Green,int:Dana Green,int:Head of Azure Engineering,dana.green@example.org,danagreen,ext_ab2a9f3d,ab2a9f3d,cv_ab2a9f3d,649-921-6433,+1-922-482-0055x7784,1982,Head of Azure Engineering,United Kingdom,Norwegian,627c4522,2ac52cff,2025-11-04,2025-08-06,8,2017,1,2019
Dana Green,int:Dana Green,int:Head of Azure Engineering,dana.green@example.org,danagreen,ext_ab2a9f3d,ab2a9f3d,cv_ab2a9f3d,649-921-6433,+1-922-482-0055x7784,1982,Head of Azure Engineering,United Kingdom,Norwegian,a52ad4ea,9c3b43be,2024-10-31,2025-08-15,7,2021,7,2023
Dana Green,int:Dana Green,int:Head of Azure Engineering,dana.green@example.org,danagreen,ext_ab2a9f3d,ab2a9f3d,cv_ab2a9f3d,649-921-6433,+1-922-482-0055x7784,1982,Head of Azure Engineering,United Kingdom,Norwegian,85eedc35,edd5131a,2024-09-28,2026-04-01,10,2025,12,2025
Joyce Arnold,int:Joyce Arnold,int:Senior Full-stack Engineer,joyce.arnold@example.com,joycearnold,ext_17077af7,17077af7,cv_17077af7,001-982-599-7968x845,274-456-4240,1974,Software Engineering,Ireland,Swedish,1437fb7f,1f1ef324,2025-04-02,2024-09-22,11,2022,11,2022
Joyce Arnold,int:Joyce Arnold,int:Senior Full-stack Engineer,joyce.arnold@example.com,joycearnold,ext_17077af7,17077af7,cv_17077af7,001-982-599-7968x845,274-456-4240,1974,Software Engineering,Ireland,Swedish,96dae7f7,66135a8f,2025-02-10,2024-04-14,4,2022,3,2023
Joyce Arnold,int:Joyce Arnold,int:Senior Full-stack Engineer,joyce.arnold@example.com,joycearnold,ext_17077af7,17077af7,cv_17077af7,001-982-599-7968x845,274-456-4240,1974,Software Engineering,Ireland,Swedish,cff485d0,d6022efa,2024-09-24,2025-03-14,3,2016,2,2016
Ronald Smith,int:Ronald Smith,int:Senior Backend Engineer,ronald.smith@mail.test,ronaldsmith,ext_1470ba4f,1470ba4f,cv_1470ba4f,(547)280-7740x649,+1-853-868-6632,1987,Software Engineering,Ireland,Polish,aa9ec6bd,42aa837c,2026-03-13,2024-04-07,2,2019,12,2021
Rebecca Gardner,int:Rebecca Gardner,int:Principal Delivery Manager,rebecca.gardner@example.com,rebeccagardner,ext_21a4c0ea,21a4c0ea,cv_21a4c0ea,650.620.8021,(770)831-2073,1974,Delivery Management,Spain,Norwegian,46e15a85,e9916f51,2024-07-26,2024-08-24,7,2019,5,2022
Rebecca Gardner,int:Rebecca Gardner,int:Principal Delivery Manager,rebecca.gardner@example.com,rebeccagardner,ext_21a4c0ea,21a4c0ea,cv_21a4c0ea,650.620.8021,(770)831-2073,1974,Delivery Management,Spain,Norwegian,7bfc46d5,d201032c,2025-06-06,2024-10-08,9,2019,9,2019
Rebecca Gardner,int:Rebecca Gardner,int:Principal Delivery Manager,rebecca.gardner@example.com,rebeccagardner,ext_21a4c0ea,21a4c0ea,cv_21a4c0ea,650.620.8021,(770)831-2073,1974,Delivery Management,Spain,Norwegian,17abca5e,f9508a59,2025-02-21,2026-03-28,12,2020,11,2021
Rebecca Gardner,int:Rebecca Gardner,int:Principal Delivery Manager,rebecca.gardner@example.com,rebeccagardner,ext_21a4c0ea,21a4c0ea,cv_21a4c0ea,650.620.8021,(770)831-2073,1974,Delivery Management,Spain,Norwegian,0f90cd72,bfd7b784,2025-05-29,2026-03-19,5,2023,12,2026
Mary Aguilar,int:Mary Aguilar,int:Principal Data Platform Engineer,mary.aguilar@example.org,maryaguilar,ext_1a497185,1a497185,cv_1a497185,975-470-5120x4618,246.501.3673,1984,Data Engineering,Ireland,Polish,f4164b24,50ebae85,2025-09-03,2025-05-20,12,2020,5,2022
Mary Aguilar,int:Mary Aguilar,int:Principal Data Platform Engineer,mary.aguilar@example.org,maryaguilar,ext_1a497185,1a497185,cv_1a497185,975-470-5120x4618,246.501.3673,1984,Data Engineering,Ireland,Polish,d5e4cc7c,b2d424db,2025-03-22,2025-03-14,2,2023,7,2026
Mary Aguilar,int:Mary Aguilar,int:Principal Data Platform Engineer,mary.aguilar@example.org,maryaguilar,ext_1a497185,1a497185,cv_1a497185,975-470-5120x4618,246.501.3673,1984,Data Engineering,Ireland,Polish,60d35150,14ed88d8,2025-02-20,2025-09-25,2,2025,2,2026
Mary Aguilar,int:Mary Aguilar,int:Principal Data Platform Engineer,mary.aguilar@example.org,maryaguilar,ext_1a497185,1a497185,cv_1a497185,975-470-5120x4618,246.501.3673,1984,Data Engineering,Ireland,Polish,720efd8f,86832456,2024-08-14,2025-10-01,3,2019,10,2021
Laura Valencia,int:Laura Valencia,int:Principal Frontend Engineer,laura.valencia@mail.test,lauravalencia,ext_ee0fbf09,ee0fbf09,cv_ee0fbf09,930.565.2407x784,001-428-355-7498,1968,Software Engineering,USA,Norwegian,57fad8bc,1ebca494,2026-01-09,2026-02-22,8,2022,4,2023
Laura Valencia,int:Laura Valencia,int:Principal Frontend Engineer,laura.valencia@mail.test,lauravalencia,ext_ee0fbf09,ee0fbf09,cv_ee0fbf09,930.565.2407x784,001-428-355-7498,1968,Software Engineering,USA,Norwegian,4e3c7752,8f73bea0,2025-04-21,2024-11-05,2,2022,12,2022
Laura Valencia,int:Laura Valencia,int:Principal Frontend Engineer,laura.valencia@mail.test,lauravalencia,ext_ee0fbf09,ee0fbf09,cv_ee0fbf09,930.565.2407x784,001-428-355-7498,1968,Software Engineering,USA,Norwegian,b9003f3b,21a0cbba,2025-11-01,2025-03-12,9,2023,11,2026
Laura Valencia,int:Laura Valencia,int:Principal Frontend Engineer,laura.valencia@mail.test,lauravalencia,ext_ee0fbf09,ee0fbf09,cv_ee0fbf09,930.565.2407x784,001-428-355-7498,1968,Software Engineering,USA,Norwegian,0dc75042,f5dc6f6d,2024-04-22,2025-04-29,11,2016,11,2016
John Garcia,int:John Garcia,int:Consultant Analytics Engineer,john.garcia@example.com,johngarcia,ext_5bfd9c00,5bfd9c00,cv_5bfd9c00,910.622.0317x31096,9532910371,1989,Data Engineering,Ireland,Danish,54951abb,e9d0678f,2024-10-02,2025-08-27,4,2024,11,2024
John Garcia,int:John Garcia,int:Consultant Analytics Engineer,john.garcia@example.com,johngarcia,ext_5bfd9c00,5bfd9c00,cv_5bfd9c00,910.622.0317x31096,9532910371,1989,Data Engineering,Ireland,Danish,9dbe42d5,37deffa5,2025-06-30,2025-04-19,10,2016,11,2016
John Garcia,int:John Garcia,int:Consultant Analytics Engineer,john.garcia@example.com,johngarcia,ext_5bfd9c00,5bfd9c00,cv_5bfd9c00,910.622.0317x31096,9532910371,1989,Data Engineering,Ireland,Danish,4d61327a,e5d083f2,2025-09-24,2024-07-27,7,2023,2,2024
John Garcia,int:John Garcia,int:Consultant Analytics Engineer,john.garcia@example.com,johngarcia,ext_5bfd9c00,5bfd9c00,cv_5bfd9c00,910.622.0317x31096,9532910371,1989,Data Engineering,Ireland,Danish,db7f85f0,668aa3a8,2025-11-22,2026-03-01,1,2020,2,2022
Kimberly Henson,int:Kimberly Henson,int:Senior C# Developer,kimberly.henson@mail.test,kimberlyhenson,ext_72a377f1,72a377f1,cv_72a377f1,(586)350-9480x141,438-863-3839,1970,Software Engineering,India,British,61d07714,67ecad73,2025-10-22,2024-11-30,1,2021,4,2021
Kimberly Henson,int:Kimberly Henson,int:Senior C# Developer,kimberly.henson@mail.test,kimberlyhenson,ext_72a377f1,72a377f1,cv_72a377f1,(586)350-9480x141,438-863-3839,1970,Software Engineering,India,British,573ccc33,b25dde46,2025-01-09,2025-02-24,2,2024,6,2027
Kimberly Henson,int:Kimberly Henson,int:Senior C# Developer,kimberly.henson@mail.test,kimberlyhenson,ext_72a377f1,72a377f1,cv_72a377f1,(586)350-9480x141,438-863-3839,1970,Software Engineering,India,British,37d5c88f,199ef178,2025-09-25,2025-06-26,8,2018,2,2019
Kimberly Henson,int:Kimberly Henson,int:Senior C# Developer,kimberly.henson@mail.test,kimberlyhenson,ext_72a377f1,72a377f1,cv_72a377f1,(586)350-9480x141,438-863-3839,1970,Software Engineering,India,British,875bbd2b,46d61613,2025-04-25,2026-03-10,9,2022,12,2023
Richard Oliver,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_d08187c4,d08187c4,cv_d08187c4,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,3c3c450d,a633979b,2026-02-07,2025-12-26,5,2017,11,2019
Richard Oliver,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_d08187c4,d08187c4,cv_d08187c4,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,636e524f,a85bfd0a,2024-06-29,2024-04-05,10,2025,3,2026
Richard Oliver,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_d08187c4,d08187c4,cv_d08187c4,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,eeba99a3,87e893a5,2024-08-12,2025-10-03,3,2020,12,2022
Richard Oliver,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_d08187c4,d08187c4,cv_d08187c4,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,8af0051e,6fd29888,2026-03-06,2025-02-18,5,2020,7,2020
Eric Spears,int:Eric Spears,int:Principal .NET Engineer,eric.spears@mail.test,ericspears,ext_1fdb04d2,1fdb04d2,cv_1fdb04d2,001-684-257-7600x49082,233-950-4888x9921,1974,Software Engineering,Ireland,Polish,48a17d87,be76aee6,2024-04-23,2025-11-23,10,2018,3,2018
Eric Spears,int:Eric Spears,int:Principal .NET Engineer,eric.spears@mail.test,ericspears,ext_1fdb04d2,1fdb04d2,cv_1fdb04d2,001-684-257-7600x49082,233-950-4888x9921,1974,Software Engineering,Ireland,Polish,9922b907,4db40a31,2025-03-05,2024-04-16,10,2023,11,2025
Michelle Cherry,int:Michelle Cherry,int:Principal Data Scientist,michelle.cherry@example.com,michellecherry,ext_b187fb95,b187fb95,cv_b187fb95,(822)545-9334x419,001-315-272-7919x4096,1986,AI/ML,India,Polish,bb897034,cd96ffa4,2024-09-16,2025-09-23,7,2017,12,2018
Michelle Cherry,int:Michelle Cherry,int:Principal Data Scientist,michelle.cherry@example.com,michellecherry,ext_b187fb95,b187fb95,cv_b187fb95,(822)545-9334x419,001-315-272-7919x4096,1986,AI/ML,India,Polish,61ee0f9f,fa4aaa43,2024-04-28,2024-08-09,6,2021,2,2023
Michelle Cherry,int:Michelle Cherry,int:Principal Data Scientist,michelle.cherry@example.com,michellecherry,ext_b187fb95,b187fb95,cv_b187fb95,(822)545-9334x419,001-315-272-7919x4096,1986,AI/ML,India,Polish,3891e434,bcf73118,2026-01-17,2025-12-07,4,2018,12,2021
Michelle Cherry,int:Michelle Cherry,int:Principal Data Scientist,michelle.cherry@example.com,michellecherry,ext_b187fb95,b187fb95,cv_b187fb95,(822)545-9334x419,001-315-272-7919x4096,1986,AI/ML,India,Polish,21153509,3e3c1ab2,2025-04-10,2025-03-13,3,2020,12,2020
Lisa Keith,int:Lisa Keith,int:Consultant Kubernetes Engineer,lisa.keith@example.com,lisakeith,ext_2c3beb8d,2c3beb8d,cv_2c3beb8d,001-755-466-1390x60480,883-420-6799x81364,1973,Cloud Engineering,United Kingdom,Swedish,1d3efff2,4a13a215,2025-10-06,2026-02-06,2,2024,9,2024
Lisa Keith,int:Lisa Keith,int:Consultant Kubernetes Engineer,lisa.keith@example.com,lisakeith,ext_2c3beb8d,2c3beb8d,cv_2c3beb8d,001-755-466-1390x60480,883-420-6799x81364,1973,Cloud Engineering,United Kingdom,Swedish,a49397a1,21a82ee2,2025-12-08,2024-12-27,9,2022,9,2022
Angel Doyle,int:Angel Doyle,int:Senior Project Manager,angel.doyle@example.com,angeldoyle,ext_f58bead8,f58bead8,cv_f58bead8,(351)879-0864,562.527.8376x93898,1988,Delivery Management,United Kingdom,Polish,5e02cd7d,56785003,2025-09-11,2025-04-20,8,2017,4,2019
Angel Doyle,int:Angel Doyle,int:Senior Project Manager,angel.doyle@example.com,angeldoyle,ext_f58bead8,f58bead8,cv_f58bead8,(351)879-0864,562.527.8376x93898,1988,Delivery Management,United Kingdom,Polish,2f4fcde6,d06a7dde,2025-11-01,2025-07-06,8,2019,3,2019
Angel Doyle,int:Angel Doyle,int:Senior Project Manager,angel.doyle@example.com,angeldoyle,ext_f58bead8,f58bead8,cv_f58bead8,(351)879-0864,562.527.8376x93898,1988,Delivery Management,United Kingdom,Polish,f1d05d38,877d9236,2024-12-14,2026-02-02,12,2021,12,2022
Angel Doyle,int:Angel Doyle,int:Senior Project Manager,angel.doyle@example.com,angeldoyle,ext_f58bead8,f58bead8,cv_f58bead8,(351)879-0864,562.527.8376x93898,1988,Delivery Management,United Kingdom,Polish,57d274ab,f3a9ad3d,2024-08-29,2025-03-16,7,2021,10,2022
Martin Galvan,int:Martin Galvan,int:Senior Scrum Master,martin.galvan@example.com,martingalvan,ext_0d92bd79,0d92bd79,cv_0d92bd79,746-759-1166,955.490.4259,1973,Delivery Management,Ireland,Danish,a1b41c22,446fd2a3,2024-11-15,2025-09-24,8,2016,8,2017
Martin Galvan,int:Martin Galvan,int:Senior Scrum Master,martin.galvan@example.com,martingalvan,ext_0d92bd79,0d92bd79,cv_0d92bd79,746-759-1166,955.490.4259,1973,Delivery Management,Ireland,Danish,42c9e8ed,a7ea1593,2024-04-17,2025-07-09,10,2016,12,2019
Leah Shields,int:Leah Shields,int:Associate .NET Engineer,leah.shields@mail.test,leahshields,ext_2c677b8f,2c677b8f,cv_2c677b8f,603.235.2110x392,914-477-0538x33884,1976,Software Engineering,USA,British,6b713922,60d21121,2024-09-30,2026-01-20,12,2025,2,2028
Leah Shields,int:Leah Shields,int:Associate .NET Engineer,leah.shields@mail.test,leahshields,ext_2c677b8f,2c677b8f,cv_2c677b8f,603.235.2110x392,914-477-0538x33884,1976,Software Engineering,USA,British,5371d296,00224fed,2024-06-07,2025-08-13,3,2017,8,2017
Leah Shields,int:Leah Shields,int:Associate .NET Engineer,leah.shields@mail.test,leahshields,ext_2c677b8f,2c677b8f,cv_2c677b8f,603.235.2110x392,914-477-0538x33884,1976,Software Engineering,USA,British,959d15d1,b7d5a03b,2026-01-20,2025-03-07,3,2022,8,2022
Leah Shields,int:Leah Shields,int:Associate .NET Engineer,leah.shields@mail.test,leahshields,ext_2c677b8f,2c677b8f,cv_2c677b8f,603.235.2110x392,914-477-0538x33884,1976,Software Engineering,USA,British,04e508f6,294392b4,2025-09-30,2024-11-10,7,2023,1,2024
Lisa Adams,int:Lisa Adams,int:Principal .NET Engineer,lisa.adams@mail.test,lisaadams,ext_46530ddb,46530ddb,cv_46530ddb,001-606-298-0420x439,301.764.5104x636,1999,Software Engineering,Ireland,British,6acf3475,49f68a94,2026-01-12,2026-02-24,12,2020,3,2023
Kristin Rodriguez,int:Kristin Rodriguez,int:Consultant Full-stack Engineer,kristin.rodriguez@example.com,kristinrodriguez,ext_010c0791,010c0791,cv_010c0791,698.712.3878x0038,862.205.5543x8404,1989,Software Engineering,Slovenia,Polish,8f5d47c5,6744420a,2024-10-03,2025-09-04,2,2016,1,2017
Monica Garrison,int:Monica Garrison,int:Principal Oracle Engineer,monica.garrison@example.org,monicagarrison,ext_e5244e85,e5244e85,cv_e5244e85,+1-543-825-6216,492.564.9578,1971,Cloud Engineering,United Kingdom,British,52ddf2e3,7012fe92,2026-01-05,2025-05-27,1,2025,12,2026
Steven Torres,int:Steven Torres,int:Associate AWS Engineer,steven.torres@example.org,steventorres,ext_d2d1f5ee,d2d1f5ee,cv_d2d1f5ee,542.531.2209x949,705.417.2897,1993,Cloud Engineering,Australia,Norwegian,04c7bb34,4edbb6f3,2025-07-16,2026-01-25,4,2024,6,2025
Steven Torres,int:Steven Torres,int:Associate AWS Engineer,steven.torres@example.org,steventorres,ext_d2d1f5ee,d2d1f5ee,cv_d2d1f5ee,542.531.2209x949,705.417.2897,1993,Cloud Engineering,Australia,Norwegian,1c597ed0,1faea89b,2024-04-10,2024-10-22,2,2017,10,2018
Steven Torres,int:Steven Torres,int:Associate AWS Engineer,steven.torres@example.org,steventorres,ext_d2d1f5ee,d2d1f5ee,cv_d2d1f5ee,542.531.2209x949,705.417.2897,1993,Cloud Engineering,Australia,Norwegian,e26729c0,ac4887f5,2024-11-26,2025-08-10,4,2016,2,2017
Steven Torres,int:Steven Torres,int:Associate AWS Engineer,steven.torres@example.org,steventorres,ext_d2d1f5ee,d2d1f5ee,cv_d2d1f5ee,542.531.2209x949,705.417.2897,1993,Cloud Engineering,Australia,Norwegian,a4400f03,b3e54b7e,2025-11-08,2024-08-30,10,2023,9,2026
Laura Perez,int:Laura Perez,int:Principal DevOps Engineer,laura.perez@example.com,lauraperez,ext_c6b4a7c7,c6b4a7c7,cv_c6b4a7c7,(577)522-3306x0463,827-297-5736,1991,Cloud Engineering,United Kingdom,Polish,810ab656,5c000b87,2024-12-17,2026-01-19,9,2023,4,2023
Andrew Lee,int:Andrew Lee,int:Consultant AWS Engineer,andrew.lee@example.com,andrewlee,ext_e6bc2ef7,e6bc2ef7,cv_e6bc2ef7,+1-965-969-9988x081,2385860868,1999,Cloud Engineering,Ireland,Danish,3c1fb6af,20bc0f16,2024-10-31,2024-12-09,3,2019,11,2022
Andrew Lee,int:Andrew Lee,int:Consultant AWS Engineer,andrew.lee@example.com,andrewlee,ext_e6bc2ef7,e6bc2ef7,cv_e6bc2ef7,+1-965-969-9988x081,2385860868,1999,Cloud Engineering,Ireland,Danish,bfe2d9ee,ea9b7352,2024-08-10,2026-03-27,9,2016,1,2019
Mark Lin,int:Mark Lin,int:Principal AWS Engineer,mark.lin@mail.test,marklin,ext_7fae4a00,7fae4a00,cv_7fae4a00,976-944-7264x9082,781-929-8266,1970,Cloud Engineering,United Kingdom,Danish,91a13113,8a25f211,2025-06-19,2025-10-24,10,2022,12,2025
Mark Lin,int:Mark Lin,int:Principal AWS Engineer,mark.lin@mail.test,marklin,ext_7fae4a00,7fae4a00,cv_7fae4a00,976-944-7264x9082,781-929-8266,1970,Cloud Engineering,United Kingdom,Danish,bc25ad3b,f62c7926,2024-07-22,2024-12-16,8,2016,9,2018
Mark Lin,int:Mark Lin,int:Principal AWS Engineer,mark.lin@mail.test,marklin,ext_7fae4a00,7fae4a00,cv_7fae4a00,976-944-7264x9082,781-929-8266,1970,Cloud Engineering,United Kingdom,Danish,fbe3236d,5bab1cf9,2025-07-26,2024-08-10,3,2021,10,2021
Tammy Ramirez,int:Tammy Ramirez,int:Principal Kubernetes Engineer,tammy.ramirez@example.com,tammyramirez,ext_f047cc90,f047cc90,cv_f047cc90,4273937145,417-851-8689,1979,Cloud Engineering,USA,British,d2f81128,6734150c,2025-05-23,2026-01-24,9,2021,4,2021
Darlene Ross,int:Darlene Ross,int:Principal Data Platform Engineer,darlene.ross@mail.test,darleneross,ext_2d2945a9,2d2945a9,cv_2d2945a9,+1-460-225-9222,(944)974-2123x09407,1996,Data Engineering,United Kingdom,Norwegian,26da694a,6be399c8,2025-07-21,2024-09-30,11,2020,11,2022
Darlene Ross,int:Darlene Ross,int:Principal Data Platform Engineer,darlene.ross@mail.test,darleneross,ext_2d2945a9,2d2945a9,cv_2d2945a9,+1-460-225-9222,(944)974-2123x09407,1996,Data Engineering,United Kingdom,Norwegian,413861bf,09407dec,2024-08-15,2025-04-01,12,2017,5,2019
Darlene Ross,int:Darlene Ross,int:Principal Data Platform Engineer,darlene.ross@mail.test,darleneross,ext_2d2945a9,2d2945a9,cv_2d2945a9,+1-460-225-9222,(944)974-2123x09407,1996,Data Engineering,United Kingdom,Norwegian,2748671e,0cc9de77,2025-09-05,2025-07-11,3,2019,5,2019
